Index	Phase	X	Y	Euler1	Euler2	Euler3	MAD	BC	BS	Bands	Error	ReliabilityIndex	
82154	1	76.8	115.8	136.66	21.419	6.3493	0.8585	100	0	8	0	0.0000	
82155	0	77.4	115.8	0.0000	0.0000	0.0000	0.0000	48	0	0	3	1.0000	
82156	1	78	115.8	137.31	21.761	5.9116	0.4143	101	0	8	0	0.0000	
82157	1	78.6	115.8	137.45	21.737	6.0116	0.3729	111	0	8	0	0.0000	
82158	1	79.2	115.8	137.39	21.717	5.9808	0.4152	96	0	8	0	0.0000	
82159	1	79.8	115.8	137.37	21.830	6.0296	0.5172	93	0	8	0	0.0000	
82160	0	80.4	115.8	0.0000	0.0000	0.0000	0.0000	101	0	0	3	1.0000	
82161	1	81	115.8	137.37	21.879	6.0985	0.4299	94	0	8	0	0.0000	
82162	1	81.6	115.8	137.41	21.821	6.2541	0.6076	92	0	8	0	0.0000	
82163	1	82.2	115.8	139.12	20.952	4.7777	0.7678	93	0	8	0	0.0000	
82164	0	82.8	115.8	0.0000	0.0000	0.0000	0.0000	45	0	0	3	1.0000	
82165	1	83.4	115.8	184.94	45.208	50.670	0.5837	108	0	8	0	0.0000	
82166	1	84	115.8	185.17	44.977	50.464	0.7479	122	0	8	0	0.0000	
82167	1	84.6	115.8	185.95	45.224	50.022	0.7683	111	0	8	0	0.0000	
82168	1	85.2	115.8	186.05	45.150	49.740	0.7619	113	0	8	0	0.0000	
82169	1	85.8	115.8	185.26	44.901	50.321	0.5616	127	0	8	0	0.0000	
82170	1	86.4	115.8	185.58	45.061	50.199	0.8443	122	0	8	0	0.0000	
82171	1	87	115.8	185.11	44.880	50.582	0.8765	118	0	8	0	0.0000	
82172	1	87.6	115.8	185.28	44.776	50.401	0.6849	121	0	8	0	0.0000	
82173	1	88.2	115.8	185.58	44.544	50.285	0.6872	124	0	8	0	0.0000	
82174	2	88.8	115.8	194.68	22.488	82.115	1.1203	74	0	8	0	0.0000	
82175	2	89.4	115.8	195.11	22.468	81.834	0.7803	111	0	8	0	0.0000	
82176	2	90	115.8	194.86	22.362	82.151	0.6645	116	0	8	0	0.0000	
82177	0	90.6	115.8	0.0000	0.0000	0.0000	0.0000	97	0	0	3	1.0000	
82178	1	91.2	115.8	185.88	45.239	50.538	0.5479	119	0	8	0	0.0000	
82179	1	91.8	115.8	185.88	45.239	50.539	0.5478	125	0	8	0	0.0000	
82180	1	92.4	115.8	185.86	45.223	50.552	0.5442	125	0	8	0	0.0000	
82181	1	93	115.8	185.57	45.162	50.781	0.7329	118	0	8	0	0.0000	
82182	1	93.6	115.8	185.88	45.241	50.625	0.5547	122	0	8	0	0.0000	
82183	1	94.2	115.8	185.63	45.305	50.811	0.4521	97	0	8	0	0.0000	
82184	1	94.8	115.8	149.53	34.871	49.773	0.6546	99	0	8	0	0.0000	
82185	1	95.4	115.8	149.61	34.771	49.703	0.7792	93	0	8	0	0.0000	
82186	1	96	115.8	149.32	35.035	49.866	0.6074	101	0	8	0	0.0000	
82187	1	96.6	115.8	149.64	34.767	49.732	0.7399	107	0	8	0	0.0000	
82188	1	97.2	115.8	149.62	35.004	49.714	0.5379	95	0	8	0	0.0000	
82189	1	97.8	115.8	149.39	34.926	49.926	0.7420	100	0	8	0	0.0000	
82190	1	98.4	115.8	149.34	34.920	50.163	0.5931	91	0	8	0	0.0000	
82191	1	99	115.8	148.83	34.955	50.506	0.6880	79	0	8	0	0.0000	
82192	1	99.6	115.8	148.21	35.277	51.113	0.8258	48	0	8	0	0.0000	
82193	1	100.2	115.8	149.25	34.869	50.277	0.4914	101	0	8	0	0.0000	
82194	1	100.8	115.8	149.45	34.812	50.005	0.5776	98	0	8	0	0.0000	
82195	1	101.4	115.8	351.33	40.416	44.382	0.8696	88	0	8	0	0.0000	
82196	0	102	115.8	0.0000	0.0000	0.0000	0.0000	84	0	0	3	1.0000	
82197	1	102.6	115.8	351.75	40.300	43.343	0.6705	96	0	8	0	0.0000	
82198	0	103.2	115.8	0.0000	0.0000	0.0000	0.0000	96	0	0	3	1.0000	
82199	1	103.8	115.8	351.46	40.781	44.208	0.6605	98	0	8	0	0.0000	
82200	1	104.4	115.8	351.34	40.825	44.238	0.7094	99	0	8	0	0.0000	
82201	1	105	115.8	351.65	40.925	43.323	0.5065	103	0	8	0	0.0000	
82202	1	105.6	115.8	101.26	15.218	81.580	0.4877	90	0	8	0	0.0000	
82203	1	106.2	115.8	102.97	15.010	79.809	0.6704	105	0	8	0	0.0000	
82204	1	106.8	115.8	101.37	15.279	80.846	0.7286	44	0	8	0	0.0000	
82205	1	107.4	115.8	351.67	40.632	43.162	0.5542	105	0	8	0	0.0000	
82206	1	108	115.8	352.24	40.407	42.872	0.4210	103	0	8	0	0.0000	
82207	1	108.6	115.8	352.12	40.100	42.965	0.3966	85	0	8	0	0.0000	
82208	1	109.2	115.8	352.79	40.039	42.632	0.4605	87	0	8	0	0.0000	
82209	1	109.8	115.8	352.94	40.070	42.560	0.5772	102	0	8	0	0.0000	
82210	1	110.4	115.8	353.01	39.972	42.429	0.6633	92	0	8	0	0.0000	
82211	1	111	115.8	353.07	39.845	42.928	0.6690	100	0	8	0	0.0000	
82212	1	111.6	115.8	353.28	39.725	41.852	0.7608	96	0	8	0	0.0000	
82213	1	112.2	115.8	353.29	39.895	42.430	0.8263	96	0	8	0	0.0000	
82214	1	112.8	115.8	353.28	39.752	41.930	0.6715	92	0	8	0	0.0000	
82215	1	113.4	115.8	353.34	40.028	41.815	0.7863	90	0	8	0	0.0000	
82216	1	114	115.8	353.24	40.004	41.965	0.4954	86	0	8	0	0.0000	
82217	0	114.6	115.8	0.0000	0.0000	0.0000	0.0000	34	0	0	3	1.0000	
82218	1	115.2	115.8	110.76	42.858	58.327	0.5528	105	0	8	0	0.0000	
82219	1	115.8	115.8	110.89	42.695	58.220	0.5586	98	0	8	0	0.0000	
82220	1	116.4	115.8	110.53	42.910	58.405	0.8131	111	0	8	0	0.0000	
82221	1	117	115.8	110.64	42.971	58.313	0.6405	109	0	8	0	0.0000	
82222	0	117.6	115.8	0.0000	0.0000	0.0000	0.0000	54	0	0	3	1.0000	
82223	0	118.2	115.8	0.0000	0.0000	0.0000	0.0000	55	0	0	3	1.0000	
82224	0	118.8	115.8	0.0000	0.0000	0.0000	0.0000	29	0	0	3	1.0000	
82225	0	119.4	115.8	0.0000	0.0000	0.0000	0.0000	35	0	0	3	1.0000	
82226	1	120	115.8	351.71	41.504	43.368	0.6599	100	0	8	0	0.0000	
82227	1	120.6	115.8	351.74	41.434	43.314	0.3710	104	0	8	0	0.0000	
82228	0	121.2	115.8	0.0000	0.0000	0.0000	0.0000	76	0	0	3	1.0000	
82229	0	121.8	115.8	0.0000	0.0000	0.0000	0.0000	42	0	0	3	1.0000	
82230	0	122.4	115.8	0.0000	0.0000	0.0000	0.0000	46	0	0	3	1.0000	
82231	1	123	115.8	342.53	31.661	47.570	0.5308	63	0	8	0	0.0000	
82232	1	123.6	115.8	353.45	40.463	42.592	0.4425	101	0	8	0	0.0000	
82233	1	124.2	115.8	353.49	40.538	42.418	0.6830	98	0	8	0	0.0000	
82234	0	124.8	115.8	0.0000	0.0000	0.0000	0.0000	73	0	0	3	1.0000	
82235	1	125.4	115.8	41.788	31.898	27.089	0.9829	100	0	8	0	0.0000	
82236	1	126	115.8	40.912	31.251	27.794	0.5628	93	0	8	0	0.0000	
82237	1	126.6	115.8	39.830	31.274	28.045	0.4968	93	0	8	0	0.0000	
82238	1	127.2	115.8	39.963	31.498	27.352	0.7180	100	0	8	0	0.0000	
82239	1	127.8	115.8	39.429	31.390	27.829	0.7958	93	0	8	0	0.0000	
82240	1	128.4	115.8	39.857	31.226	27.340	0.5548	106	0	8	0	0.0000	
82241	1	129	115.8	39.495	31.605	27.294	0.7250	107	0	8	0	0.0000	
82242	0	129.6	115.8	0.0000	0.0000	0.0000	0.0000	102	0	0	3	1.0000	
82243	1	130.2	115.8	39.850	31.272	27.437	0.4965	103	0	8	0	0.0000	
82244	1	130.8	115.8	39.917	31.253	27.323	0.4708	96	0	8	0	0.0000	
82245	1	131.4	115.8	39.871	31.364	27.148	0.5668	108	0	8	0	0.0000	
82246	1	132	115.8	40.075	31.334	27.072	0.5121	105	0	8	0	0.0000	
82247	1	132.6	115.8	39.949	31.426	27.095	0.5373	102	0	8	0	0.0000	
82248	1	133.2	115.8	39.538	31.220	27.704	0.6860	100	0	8	0	0.0000	
82249	1	133.8	115.8	39.744	31.746	26.978	0.6209	108	0	8	0	0.0000	
82250	1	134.4	115.8	39.682	31.524	27.573	0.6989	101	0	8	0	0.0000	
82251	1	135	115.8	39.612	31.515	27.715	0.7047	107	0	8	0	0.0000	
82252	1	135.6	115.8	39.447	31.530	27.901	0.5222	109	0	8	0	0.0000	
82253	1	136.2	115.8	39.615	31.535	27.747	0.5689	103	0	8	0	0.0000	
82254	0	136.8	115.8	0.0000	0.0000	0.0000	0.0000	109	0	0	3	1.0000	
82255	0	137.4	115.8	0.0000	0.0000	0.0000	0.0000	87	0	0	3	1.0000	
82256	1	138	115.8	183.94	29.821	37.997	0.8408	99	0	8	0	0.0000	
82257	1	138.6	115.8	184.40	30.026	37.511	0.6789	100	0	8	0	0.0000	
82258	1	139.2	115.8	183.62	29.889	38.247	0.7298	106	0	8	0	0.0000	
82259	1	139.8	115.8	183.86	29.744	37.996	0.6161	112	0	8	0	0.0000	
82260	1	140.4	115.8	183.74	29.785	38.165	0.7110	102	0	8	0	0.0000	
82261	1	141	115.8	183.23	29.997	38.704	0.6033	100	0	8	0	0.0000	
82262	1	141.6	115.8	183.00	29.970	38.852	0.5714	102	0	8	0	0.0000	
82263	0	142.2	115.8	0.0000	0.0000	0.0000	0.0000	76	0	0	3	1.0000	
82264	1	142.8	115.8	353.94	40.822	49.978	0.6088	93	0	8	0	0.0000	
82265	1	143.4	115.8	354.07	40.775	49.378	0.4827	93	0	8	0	0.0000	
82266	1	144	115.8	182.84	30.196	39.048	0.3660	86	0	8	0	0.0000	
82267	1	144.6	115.8	183.32	30.239	38.710	0.5460	97	0	8	0	0.0000	
82268	0	145.2	115.8	0.0000	0.0000	0.0000	0.0000	31	0	0	3	1.0000	
82269	0	145.8	115.8	0.0000	0.0000	0.0000	0.0000	31	0	0	3	1.0000	
82270	0	146.4	115.8	0.0000	0.0000	0.0000	0.0000	25	0	0	3	1.0000	
82271	0	147	115.8	0.0000	0.0000	0.0000	0.0000	28	0	0	3	1.0000	
82272	0	147.6	115.8	0.0000	0.0000	0.0000	0.0000	21	0	0	3	1.0000	
82273	0	148.2	115.8	0.0000	0.0000	0.0000	0.0000	32	0	0	3	1.0000	
82274	1	148.8	115.8	98.286	47.397	65.664	0.8851	83	0	8	0	0.0000	
82275	0	149.4	115.8	0.0000	0.0000	0.0000	0.0000	71	0	0	3	1.0000	
82276	1	150	115.8	231.85	43.714	48.354	0.4828	104	0	8	0	0.0000	
82277	1	150.6	115.8	231.89	43.876	48.474	0.5569	104	0	8	0	0.0000	
82278	1	151.2	115.8	231.44	43.497	48.721	0.6543	107	0	8	0	0.0000	
82279	1	151.8	115.8	231.73	43.728	48.565	0.5545	101	0	8	0	0.0000	
82280	1	152.4	115.8	231.76	43.712	48.546	0.4736	106	0	8	0	0.0000	
82281	1	153	115.8	231.54	44.033	48.761	0.6847	94	0	8	0	0.0000	
82282	1	153.6	115.8	231.65	43.733	48.714	0.5802	104	0	8	0	0.0000	
82283	1	154.2	115.8	231.79	43.704	48.455	0.5085	104	0	8	0	0.0000	
82284	1	154.8	115.8	231.93	43.722	48.231	0.8395	81	0	8	0	0.0000	
82285	1	155.4	115.8	11.630	26.118	46.683	0.7262	109	0	8	0	0.0000	
82286	1	156	115.8	11.577	26.354	46.485	0.6566	118	0	8	0	0.0000	
82287	1	156.6	115.8	11.986	26.128	46.051	0.6318	112	0	8	0	0.0000	
82288	1	157.2	115.8	12.317	26.617	45.224	0.6475	107	0	8	0	0.0000	
82289	1	157.8	115.8	12.916	26.242	44.502	0.5269	110	0	8	0	0.0000	
82290	1	158.4	115.8	13.083	26.345	44.392	0.5503	106	0	8	0	0.0000	
82291	1	159	115.8	13.814	26.242	43.721	0.4718	103	0	8	0	0.0000	
82292	1	159.6	115.8	14.498	26.242	42.906	0.3910	114	0	8	0	0.0000	
82293	1	160.2	115.8	15.236	25.997	42.137	0.5329	106	0	8	0	0.0000	
82294	1	160.8	115.8	14.573	25.867	42.993	0.3455	111	0	8	0	0.0000	
82295	1	161.4	115.8	14.719	25.635	42.718	0.4127	111	0	8	0	0.0000	
82296	1	162	115.8	14.721	25.615	42.659	0.3307	125	0	8	0	0.0000	
82297	1	162.6	115.8	14.156	25.216	43.954	0.5039	117	0	8	0	0.0000	
82298	0	163.2	115.8	0.0000	0.0000	0.0000	0.0000	57	0	0	3	1.0000	
82299	0	163.8	115.8	0.0000	0.0000	0.0000	0.0000	93	0	0	3	1.0000	
82300	1	164.4	115.8	217.52	51.900	49.981	0.7019	96	0	8	0	0.0000	
82301	1	165	115.8	217.87	51.938	49.757	0.6715	111	0	8	0	0.0000	
82302	1	165.6	115.8	217.44	51.733	49.988	0.6484	113	0	8	0	0.0000	
82303	0	166.2	115.8	0.0000	0.0000	0.0000	0.0000	112	0	0	3	1.0000	
82304	1	166.8	115.8	217.41	51.907	50.073	0.6439	116	0	8	0	0.0000	
82305	1	167.4	115.8	217.12	51.902	50.461	0.5942	110	0	8	0	0.0000	
82306	0	168	115.8	0.0000	0.0000	0.0000	0.0000	118	0	0	3	1.0000	
82307	1	168.6	115.8	217.54	51.693	50.193	0.6718	118	0	8	0	0.0000	
82308	1	169.2	115.8	217.04	52.077	50.850	0.4218	69	0	8	0	0.0000	
82309	0	169.8	115.8	0.0000	0.0000	0.0000	0.0000	48	0	0	3	1.0000	
82310	0	170.4	115.8	0.0000	0.0000	0.0000	0.0000	87	0	0	3	1.0000	
82311	1	171	115.8	145.50	31.062	43.627	0.5303	74	0	8	0	0.0000	
82312	1	171.6	115.8	165.54	33.845	39.332	0.6775	97	0	8	0	0.0000	
82313	1	172.2	115.8	163.99	33.501	40.487	0.7128	102	0	8	0	0.0000	
82314	1	172.8	115.8	163.09	33.978	41.298	0.9337	59	0	8	0	0.0000	
82315	1	173.4	115.8	91.694	12.768	72.211	0.6499	81	0	8	0	0.0000	
82316	0	174	115.8	0.0000	0.0000	0.0000	0.0000	61	0	0	3	1.0000	
82317	0	174.6	115.8	0.0000	0.0000	0.0000	0.0000	65	0	0	3	1.0000	
82318	1	175.2	115.8	91.776	11.944	71.562	0.5754	88	0	8	0	0.0000	
82319	0	175.8	115.8	0.0000	0.0000	0.0000	0.0000	88	0	0	3	1.0000	
82320	1	176.4	115.8	91.243	11.975	72.494	0.5268	87	0	8	0	0.0000	
82321	0	177	115.8	0.0000	0.0000	0.0000	0.0000	62	0	0	3	1.0000	
82322	1	177.6	115.8	119.54	26.859	71.173	0.4598	114	0	8	0	0.0000	
82323	1	178.2	115.8	119.70	26.652	71.090	0.3694	120	0	8	0	0.0000	
82324	0	178.8	115.8	0.0000	0.0000	0.0000	0.0000	61	0	0	3	1.0000	
82325	0	179.4	115.8	0.0000	0.0000	0.0000	0.0000	62	0	0	3	1.0000	
82326	1	180	115.8	117.23	27.155	73.616	0.5665	77	0	8	0	0.0000	
82327	1	180.6	115.8	119.08	27.248	71.987	0.8171	85	0	8	0	0.0000	
82328	1	181.2	115.8	118.20	27.863	72.381	0.6816	82	0	8	0	0.0000	
82329	0	181.8	115.8	0.0000	0.0000	0.0000	0.0000	44	0	0	3	1.0000	
82330	1	182.4	115.8	155.44	51.674	45.819	0.7856	99	0	8	0	0.0000	
82331	1	183	115.8	155.49	51.638	45.892	0.7860	100	0	8	0	0.0000	
82332	1	183.6	115.8	155.17	51.782	46.172	0.7761	104	0	8	0	0.0000	
82333	1	184.2	115.8	155.16	51.816	46.261	0.7958	112	0	8	0	0.0000	
82334	1	184.8	115.8	155.05	51.496	46.504	0.5527	111	0	8	0	0.0000	
82335	1	185.4	115.8	155.04	51.525	46.407	0.6624	109	0	8	0	0.0000	
82336	1	186	115.8	155.28	51.445	46.169	0.7359	114	0	8	0	0.0000	
82337	1	186.6	115.8	155.30	51.479	46.528	0.5889	86	0	8	0	0.0000	
82338	0	187.2	115.8	0.0000	0.0000	0.0000	0.0000	55	0	0	3	1.0000	
82339	1	187.8	115.8	157.48	48.488	46.507	0.6501	92	0	8	0	0.0000	
82340	1	188.4	115.8	157.81	48.305	46.158	0.5940	101	0	8	0	0.0000	
82341	1	189	115.8	157.53	48.393	46.496	0.5849	104	0	8	0	0.0000	
82342	0	189.6	115.8	0.0000	0.0000	0.0000	0.0000	68	0	0	3	1.0000	
82343	0	190.2	115.8	0.0000	0.0000	0.0000	0.0000	81	0	0	3	1.0000	
82344	1	190.8	115.8	157.35	48.556	46.043	0.6648	102	0	8	0	0.0000	
82345	0	191.4	115.8	0.0000	0.0000	0.0000	0.0000	47	0	0	3	1.0000	
82346	1	192	115.8	157.99	48.577	45.535	0.6235	85	0	8	0	0.0000	
82347	1	192.6	115.8	157.95	48.385	45.955	0.5435	103	0	8	0	0.0000	
82348	1	193.2	115.8	157.76	48.449	46.058	0.5355	110	0	8	0	0.0000	
82349	1	193.8	115.8	157.96	48.389	45.853	0.5214	109	0	8	0	0.0000	
82350	1	194.4	115.8	157.72	48.365	46.344	0.5846	103	0	8	0	0.0000	
82351	1	195	115.8	157.95	48.397	46.107	0.5318	101	0	8	0	0.0000	
82352	1	195.6	115.8	157.68	48.780	46.107	0.6942	93	0	8	0	0.0000	
82353	1	196.2	115.8	157.48	48.785	45.975	0.6761	97	0	8	0	0.0000	
82354	1	196.8	115.8	157.81	48.947	45.722	0.6524	100	0	8	0	0.0000	
82355	1	197.4	115.8	157.85	49.004	45.694	0.8593	103	0	8	0	0.0000	
82356	1	198	115.8	157.92	48.784	45.567	0.7537	106	0	8	0	0.0000	
82357	1	198.6	115.8	157.98	48.983	45.690	0.7429	105	0	8	0	0.0000	
82358	1	199.2	115.8	158.01	49.029	45.652	0.7276	107	0	8	0	0.0000	
82359	1	199.8	115.8	157.65	48.625	45.762	0.8135	92	0	8	0	0.0000	
82360	2	200.4	115.8	88.053	25.853	6.3143	0.7189	106	0	8	0	0.0000	
82361	2	201	115.8	88.230	26.058	5.5213	0.6845	94	0	8	0	0.0000	
82362	0	201.6	115.8	0.0000	0.0000	0.0000	0.0000	81	0	0	3	1.0000	
82363	0	202.2	115.8	0.0000	0.0000	0.0000	0.0000	33	0	0	3	1.0000	
82364	0	202.8	115.8	0.0000	0.0000	0.0000	0.0000	51	0	0	3	1.0000	
82365	0	203.4	115.8	0.0000	0.0000	0.0000	0.0000	68	0	0	3	1.0000	
82366	0	204	115.8	0.0000	0.0000	0.0000	0.0000	71	0	0	3	1.0000	
82367	0	204.6	115.8	0.0000	0.0000	0.0000	0.0000	67	0	0	3	1.0000	
82368	0	205.2	115.8	0.0000	0.0000	0.0000	0.0000	53	0	0	3	1.0000	
82369	0	205.8	115.8	0.0000	0.0000	0.0000	0.0000	40	0	0	3	1.0000	
82370	1	206.4	115.8	178.21	46.177	52.100	0.7981	101	0	8	0	0.0000	
82371	1	207	115.8	178.73	46.039	51.670	0.6439	52	0	8	0	0.0000	
82372	0	207.6	115.8	0.0000	0.0000	0.0000	0.0000	33	0	0	3	1.0000	
82373	0	208.2	115.8	0.0000	0.0000	0.0000	0.0000	71	0	0	3	1.0000	
82374	1	208.8	115.8	177.92	45.958	52.597	0.5958	100	0	8	0	0.0000	
82375	1	209.4	115.8	178.41	46.432	52.089	0.4816	94	0	8	0	0.0000	
82376	1	210	115.8	178.22	46.324	52.290	0.4869	90	0	8	0	0.0000	
82377	1	210.6	115.8	178.29	46.291	52.410	0.4399	89	0	8	0	0.0000	
82378	0	211.2	115.8	0.0000	0.0000	0.0000	0.0000	48	0	0	3	1.0000	
82379	1	211.8	115.8	14.864	25.366	32.161	0.4147	90	0	8	0	0.0000	
82380	1	212.4	115.8	15.434	25.444	31.697	0.8345	82	0	8	0	0.0000	
82381	0	213	115.8	0.0000	0.0000	0.0000	0.0000	38	0	0	3	1.0000	
82382	0	213.6	115.8	0.0000	0.0000	0.0000	0.0000	2	0	0	3	1.0000	
82383	0	214.2	115.8	0.0000	0.0000	0.0000	0.0000	17	0	0	3	1.0000	
82384	0	214.8	115.8	0.0000	0.0000	0.0000	0.0000	59	0	0	3	1.0000	
82385	1	215.4	115.8	179.44	46.277	50.973	0.7251	97	0	8	0	0.0000	
82386	0	216	115.8	0.0000	0.0000	0.0000	0.0000	110	0	0	3	1.0000	
82387	1	216.6	115.8	178.59	46.361	51.555	0.5800	111	0	8	0	0.0000	
82388	1	217.2	115.8	178.56	46.427	51.615	0.5811	107	0	8	0	0.0000	
82389	1	217.8	115.8	178.48	46.533	51.855	0.5280	113	0	8	0	0.0000	
82390	1	218.4	115.8	178.26	46.646	52.180	0.6507	106	0	8	0	0.0000	
82391	1	219	115.8	178.37	46.329	52.035	0.3212	110	0	8	0	0.0000	
82392	1	219.6	115.8	178.26	46.645	52.179	0.6506	106	0	8	0	0.0000	
82393	1	220.2	115.8	178.34	46.465	52.003	0.6643	108	0	8	0	0.0000	
82394	1	220.8	115.8	178.03	46.486	52.386	0.5851	100	0	8	0	0.0000	
82395	1	221.4	115.8	178.07	46.770	52.253	0.3922	105	0	8	0	0.0000	
82396	1	222	115.8	178.32	46.977	51.995	0.7814	111	0	8	0	0.0000	
82397	1	222.6	115.8	178.23	46.986	52.042	0.5190	106	0	8	0	0.0000	
82398	0	223.2	115.8	0.0000	0.0000	0.0000	0.0000	65	0	0	3	1.0000	
82399	1	223.8	115.8	125.75	47.665	36.708	0.4792	115	0	8	0	0.0000	
82400	1	224.4	115.8	125.88	47.664	36.641	0.5095	113	0	8	0	0.0000	
82401	1	225	115.8	125.70	47.642	36.776	0.5962	116	0	8	0	0.0000	
82402	1	225.6	115.8	125.91	47.651	36.533	0.6579	90	0	8	0	0.0000	
82403	1	226.2	115.8	125.23	48.093	37.046	0.5824	104	0	8	0	0.0000	
82404	1	226.8	115.8	125.63	47.583	36.823	0.4918	112	0	8	0	0.0000	
82405	1	227.4	115.8	125.13	48.047	36.971	0.6628	121	0	8	0	0.0000	
82406	1	228	115.8	125.35	47.982	36.918	0.6839	107	0	8	0	0.0000	
82407	1	228.6	115.8	125.15	48.330	37.105	0.5662	109	0	8	0	0.0000	
82408	1	229.2	115.8	125.79	47.957	36.599	0.6618	120	0	8	0	0.0000	
82409	1	229.8	115.8	125.54	47.748	36.866	0.6244	114	0	8	0	0.0000	
82410	1	230.4	115.8	125.55	47.823	36.848	0.5845	114	0	8	0	0.0000	
82411	1	231	115.8	125.16	48.106	36.867	0.5656	121	0	8	0	0.0000	
82412	1	231.6	115.8	125.53	47.720	36.869	0.6583	124	0	8	0	0.0000	
82413	1	232.2	115.8	125.66	47.964	36.942	0.6428	121	0	8	0	0.0000	
82414	1	232.8	115.8	125.78	47.614	36.645	0.4567	118	0	8	0	0.0000	
82415	0	233.4	115.8	0.0000	0.0000	0.0000	0.0000	82	0	0	3	1.0000	
82416	1	234	115.8	35.267	5.8895	68.913	0.5647	98	0	8	0	0.0000	
82417	1	234.6	115.8	35.862	5.8477	68.370	0.5486	94	0	8	0	0.0000	
82418	1	235.2	115.8	37.365	6.2334	66.776	0.5381	101	0	8	0	0.0000	
82419	1	235.8	115.8	35.539	6.1937	68.766	0.5326	106	0	8	0	0.0000	
82420	1	236.4	115.8	36.967	6.3978	67.176	0.4613	97	0	8	0	0.0000	
82421	1	237	115.8	35.692	6.1657	68.627	0.5315	103	0	8	0	0.0000	
82422	1	237.6	115.8	37.527	6.6241	66.474	0.5611	98	0	8	0	0.0000	
82423	1	238.2	115.8	38.143	6.5873	66.024	0.4226	96	0	8	0	0.0000	
82424	1	238.8	115.8	38.810	6.7534	65.312	0.4284	81	0	8	0	0.0000	
82425	0	239.4	115.8	0.0000	0.0000	0.0000	0.0000	58	0	0	3	1.0000	
82426	1	240	115.8	20.428	50.437	46.324	0.6160	109	0	8	0	0.0000	
82427	1	240.6	115.8	20.197	50.849	46.083	0.7442	113	0	8	0	0.0000	
82428	1	241.2	115.8	20.218	50.860	46.459	0.7574	116	0	8	0	0.0000	
82429	1	241.8	115.8	20.948	50.496	45.416	0.8603	112	0	8	0	0.0000	
82430	1	242.4	115.8	20.580	51.013	44.947	0.5805	117	0	8	0	0.0000	
82431	1	243	115.8	20.643	51.021	44.909	0.3829	121	0	8	0	0.0000	
82432	1	243.6	115.8	20.781	51.109	44.733	0.4005	111	0	8	0	0.0000	
82433	0	244.2	115.8	0.0000	0.0000	0.0000	0.0000	82	0	0	3	1.0000	
82434	0	244.8	115.8	0.0000	0.0000	0.0000	0.0000	49	0	0	3	1.0000	
82435	1	245.4	115.8	27.017	38.660	43.628	0.6004	97	0	8	0	0.0000	
82436	1	246	115.8	26.644	38.579	44.440	0.6688	94	0	8	0	0.0000	
82437	1	246.6	115.8	26.809	38.720	44.067	0.5128	70	0	8	0	0.0000	
82438	1	247.2	115.8	133.54	40.686	56.553	0.7905	81	0	8	0	0.0000	
82439	1	247.8	115.8	133.29	40.803	56.562	0.6415	74	0	8	0	0.0000	
82440	1	248.4	115.8	189.78	41.826	44.091	0.5300	61	0	8	0	0.0000	
82441	1	249	115.8	189.43	41.492	44.370	0.6735	94	0	8	0	0.0000	
82442	1	249.6	115.8	189.63	41.234	44.214	0.5692	105	0	8	0	0.0000	
82443	1	250.2	115.8	189.98	41.420	43.972	0.5134	105	0	8	0	0.0000	
82444	1	250.8	115.8	44.321	37.640	49.866	0.6786	75	0	8	0	0.0000	
82445	1	251.4	115.8	43.916	37.609	50.199	0.5171	102	0	8	0	0.0000	
82446	1	252	115.8	43.650	37.960	49.739	0.7170	101	0	8	0	0.0000	
82447	0	252.6	115.8	0.0000	0.0000	0.0000	0.0000	39	0	0	3	1.0000	
82448	1	253.2	115.8	188.80	41.946	50.146	0.6152	105	0	8	0	0.0000	
82449	1	253.8	115.8	188.68	41.964	50.284	0.7005	107	0	8	0	0.0000	
82450	1	254.4	115.8	188.76	41.946	50.198	0.5416	109	0	8	0	0.0000	
82451	1	0	116.4	148.44	35.782	50.874	0.6886	107	0	8	0	0.0000	
82452	1	0.6	116.4	147.88	36.053	51.232	0.6978	97	0	8	0	0.0000	
82453	1	1.2	116.4	148.88	35.707	50.512	0.6283	98	0	8	0	0.0000	
82454	1	1.8	116.4	148.56	35.463	50.569	0.4751	102	0	8	0	0.0000	
82455	1	2.4	116.4	147.52	35.697	51.499	0.7526	99	0	8	0	0.0000	
82456	1	3	116.4	148.41	35.390	50.731	0.6483	109	0	8	0	0.0000	
82457	1	3.6	116.4	147.68	35.624	50.989	0.8005	105	0	8	0	0.0000	
82458	1	4.2	116.4	147.31	36.182	51.393	0.6351	101	0	8	0	0.0000	
82459	1	4.8	116.4	147.54	36.656	51.108	0.7177	96	0	8	0	0.0000	
82460	1	5.4	116.4	149.45	36.159	49.620	0.6549	95	0	8	0	0.0000	
82461	1	6	116.4	148.37	36.370	50.333	0.7028	98	0	8	0	0.0000	
82462	1	6.6	116.4	148.37	36.378	50.342	0.6904	99	0	8	0	0.0000	
82463	1	7.2	116.4	149.36	36.396	49.771	0.8229	99	0	8	0	0.0000	
82464	1	7.8	116.4	148.35	36.405	50.385	0.6825	94	0	8	0	0.0000	
82465	1	8.4	116.4	148.03	36.456	50.699	0.8336	96	0	8	0	0.0000	
82466	1	9	116.4	148.86	36.255	50.053	0.7304	92	0	8	0	0.0000	
82467	1	9.6	116.4	149.28	36.392	49.797	0.8228	95	0	8	0	0.0000	
